"event-id","visible","timestamp","location-long","location-lat","comments","external-temperature","gps:fix-type-raw","ground-speed","heading","height-above-ellipsoid","height-raw","sampling-frequency","tag-tech-spec","tag-voltage","transmission-protocol","transmission-timestamp","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","height-above-msl","Tag_year","UK_dep","Ice_arrive_spring","year","ID","Ice_dep_spring","Green_arrive","Green_dep","Ice_arrive_autumn","Green_dep2","Green_arrive2","Acc","date","tag_date","month","trim_data2","Green_arrive3","precip_rate","temp_2m"
15110693443,TRUE,2018-06-16 12:02:00,-52.16055,68.3,NA,19.5,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-16 12:02:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-16,"WHIT18_2018-06-16",6,2018-07-12,2018-05-10,3.0721299733277e-05,274.173845615457
15110693493,TRUE,2018-06-16 14:03:00,-52.15725,68.30455,NA,19.5,"BS_GPS",0.102888888888888,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-16 14:03:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-16,"WHIT18_2018-06-16",6,2018-07-12,2018-05-10,3.05785643599699e-05,274.171411850257
15110693619,TRUE,2018-06-17 08:01:00,-52.11513,68.29823,NA,14,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-17 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-17,"WHIT18_2018-06-17",6,2018-07-12,2018-05-10,2.09530659432526e-05,273.582679682873
15110693761,TRUE,2018-06-17 12:00:00,-52.15817,68.30048,NA,20.5,"BS_GPS",0.205777777777776,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-17 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-17,"WHIT18_2018-06-17",6,2018-07-12,2018-05-10,2.7757480058637e-05,274.173320384781
15110693823,TRUE,2018-06-17 14:05:00,-52.16488,68.29547,NA,19.5,"BS_GPS",0,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-17 14:05:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-17,"WHIT18_2018-06-17",6,2018-07-12,2018-05-10,2.78120744427596e-05,274.175526449452
15110693940,TRUE,2018-06-18 08:00:00,-52.11628,68.29812,NA,7.5,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-18 08:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-18,"WHIT18_2018-06-18",6,2018-07-12,2018-05-10,5.9248362394035e-05,273.97081913387
15110694093,TRUE,2018-06-18 12:02:00,-52.15663,68.2957,NA,27,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-18 12:02:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-18,"WHIT18_2018-06-18",6,2018-07-12,2018-05-10,5.89089495500713e-05,274.420756932843
15110694143,TRUE,2018-06-18 14:03:00,-52.1545,68.29275,NA,35,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-18 14:03:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-18,"WHIT18_2018-06-18",6,2018-07-12,2018-05-10,5.90283453113511e-05,274.42116599951
15110694261,TRUE,2018-06-19 08:01:00,-52.16052,68.3003,NA,12.5,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-19 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-19,"WHIT18_2018-06-19",6,2018-07-12,2018-05-10,3.4276526600441e-05,274.238329980384
15110694401,TRUE,2018-06-19 12:00:00,-52.11913,68.29873,NA,24.5,"BS_GPS",0.25722222222222,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-19 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-19,"WHIT18_2018-06-19",6,2018-07-12,2018-05-10,2.14032565165596e-05,274.581927011748
15110694462,TRUE,2018-06-19 14:01:00,-52.12213,68.29812,NA,25,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-19 14:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-19,"WHIT18_2018-06-19",6,2018-07-12,2018-05-10,2.1422249227288e-05,274.582376001294
15110694585,TRUE,2018-06-20 08:01:00,-52.16212,68.29935,NA,17.5,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-20 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-20,"WHIT18_2018-06-20",6,2018-07-12,2018-05-10,6.9967949119675e-06,274.124709620358
15110694725,TRUE,2018-06-20 12:00:00,-52.11432,68.30198,NA,21.5,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-20 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-20,"WHIT18_2018-06-20",6,2018-07-12,2018-05-10,9.45410892130622e-06,274.995478293479
15110694785,TRUE,2018-06-20 14:01:00,-52.11132,68.30083,NA,25.5,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-20 14:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-20,"WHIT18_2018-06-20",6,2018-07-12,2018-05-10,9.45147609887619e-06,274.995525285393
15110694910,TRUE,2018-06-21 08:01:00,-52.15092,68.3008,NA,10.5,"BS_GPS",0.102888888888888,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-21 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-21,"WHIT18_2018-06-21",6,2018-07-12,2018-05-10,9.32615145647398e-06,274.043790656222
15110695049,TRUE,2018-06-21 12:00:00,-52.1605,68.29792,NA,13.5,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-21 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-21,"WHIT18_2018-06-21",6,2018-07-12,2018-05-10,7.25967942119066e-05,274.443681074731
15110695112,TRUE,2018-06-21 14:05:00,-52.15945,68.30627,NA,12,"BS_GPS",0.51444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-21 14:05:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-21,"WHIT18_2018-06-21",6,2018-07-12,2018-05-10,7.23328145134934e-05,274.441408303742
15110695234,TRUE,2018-06-22 08:01:00,-52.1132,68.29862,NA,7.5,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-22 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-22,"WHIT18_2018-06-22",6,2018-07-12,2018-05-10,8.6314636063425e-05,273.690730486555
15110695385,TRUE,2018-06-22 12:02:00,-52.0987,68.3015,NA,25.5,"BS_GPS",0.102888888888888,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-22 12:02:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-22,"WHIT18_2018-06-22",6,2018-07-12,2018-05-10,4.90082799117927e-06,274.108034406525
15110695436,TRUE,2018-06-22 14:03:00,-52.0909,68.30117,NA,17,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-22 14:03:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-22,"WHIT18_2018-06-22",6,2018-07-12,2018-05-10,4.88315810563887e-06,274.106838871084
15110695557,TRUE,2018-06-23 08:01:00,-52.15577,68.30118,NA,5.5,"BS_GPS",2.00633333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-23 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-23,"WHIT18_2018-06-23",6,2018-07-12,2018-05-10,8.99830101517013e-06,273.645096891081
15110695698,TRUE,2018-06-23 12:00:00,-52.11178,68.29878,NA,13.5,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-23 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-23,"WHIT18_2018-06-23",6,2018-07-12,2018-05-10,3.49893141254924e-05,274.139485282649
15110695757,TRUE,2018-06-23 14:01:00,-52.11363,68.29228,NA,13.5,"BS_GPS",0.462999999999996,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-23 14:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-23,"WHIT18_2018-06-23",6,2018-07-12,2018-05-10,3.51201026817594e-05,274.141399426651
15110695883,TRUE,2018-06-24 08:02:00,-52.12023,68.29672,NA,8.5,"BS_GPS",0.102888888888888,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-24 08:02:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-24,"WHIT18_2018-06-24",6,2018-07-12,2018-05-10,5.91158745319751e-06,274.05422602432
15110696020,TRUE,2018-06-24 12:00:00,-52.11358,68.30087,NA,21.5,"BS_GPS",0,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-24 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-24,"WHIT18_2018-06-24",6,2018-07-12,2018-05-10,2.34459932950538e-05,274.459951345461
15110696080,TRUE,2018-06-24 14:04:00,-52.11303,68.3011,NA,18.5,"BS_GPS",0.205777777777776,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-24 14:04:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-24,"WHIT18_2018-06-24",6,2018-07-12,2018-05-10,2.34354733004302e-05,274.459789496923
15110696200,TRUE,2018-06-25 08:00:00,-52.11757,68.29688,NA,6.5,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-25 08:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-25,"WHIT18_2018-06-25",6,2018-07-12,2018-05-10,2.05249432580487e-05,273.610074247499
15110696345,TRUE,2018-06-25 12:00:00,-52.15648,68.29883,NA,10,"BS_GPS",0,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-25 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-25,"WHIT18_2018-06-25",6,2018-07-12,2018-05-10,4.32430985338232e-05,273.502389934276
15110696408,TRUE,2018-06-25 14:05:00,-52.16507,68.30505,NA,12,"BS_GPS",0.051444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-25 14:05:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-25,"WHIT18_2018-06-25",6,2018-07-12,2018-05-10,4.30478465351953e-05,273.501513834212
15110696523,TRUE,2018-06-26 08:00:00,-52.11005,68.30522,NA,10.5,"BS_GPS",0.308666666666664,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-26 08:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-26,"WHIT18_2018-06-26",6,2018-07-12,2018-05-10,2.55880025919003e-05,273.63995696555
15110696680,TRUE,2018-06-26 12:02:00,-52.0856,68.30843,NA,19.5,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-26 12:02:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-26,"WHIT18_2018-06-26",6,2018-07-12,2018-05-10,1.29020004093948e-05,273.876273414848
15110696731,TRUE,2018-06-26 14:03:00,-52.07305,68.3183,NA,26.5,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-26 14:03:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-26,"WHIT18_2018-06-26",6,2018-07-12,2018-05-10,1.26870853358539e-05,273.872757187441
15110696855,TRUE,2018-06-27 08:01:00,-52.14082,68.32418,NA,13.5,"BS_GPS",0.205777777777776,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-27 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-27,"WHIT18_2018-06-27",6,2018-07-12,2018-05-10,2.10434192586371e-06,273.999759423084
15110696995,TRUE,2018-06-27 12:00:00,-52.15168,68.32623,NA,27.5,"BS_GPS",0.411555555555552,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-27 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-27,"WHIT18_2018-06-27",6,2018-07-12,2018-05-10,1.05455343588365e-05,274.642174109761
15110697055,TRUE,2018-06-27 14:02:00,-52.16238,68.32292,NA,35,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-27 14:02:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-27,"WHIT18_2018-06-27",6,2018-07-12,2018-05-10,1.063509030818e-05,274.645014286725
15110697182,TRUE,2018-06-28 08:01:00,-52.1498,68.32747,NA,14.5,"BS_GPS",0.205777777777776,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-28 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-28,"WHIT18_2018-06-28",6,2018-07-12,2018-05-10,7.13877745976413e-06,274.748541726823
15110697324,TRUE,2018-06-28 12:00:00,-52.14727,68.32808,NA,20,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-28 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-28,"WHIT18_2018-06-28",6,2018-07-12,2018-05-10,1.77191307266475e-05,275.385525737391
15110697385,TRUE,2018-06-28 14:01:00,-52.14938,68.3284,NA,13.5,"BS_GPS",0.411555555555552,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-28 14:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-28,"WHIT18_2018-06-28",6,2018-07-12,2018-05-10,1.77284469868738e-05,275.386426477315
15110697507,TRUE,2018-06-29 08:00:00,-52.16397,68.32292,NA,8,"BS_GPS",0.720222222222216,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-29 08:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-29,"WHIT18_2018-06-29",6,2018-07-12,2018-05-10,5.93768619863486e-05,274.119565164037
15110697653,TRUE,2018-06-29 12:00:00,-52.1651,68.32525,NA,12,"BS_GPS",0.51444444444444,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-29 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-29,"WHIT18_2018-06-29",6,2018-07-12,2018-05-10,5.505522305716e-05,273.63657765144
15110697716,TRUE,2018-06-29 14:04:00,-52.16117,68.32337,NA,12.5,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-29 14:04:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-29,"WHIT18_2018-06-29",6,2018-07-12,2018-05-10,5.51838476086949e-05,273.635990352892
15110697841,TRUE,2018-06-30 08:01:00,-52.14782,68.32793,NA,12,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-30 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-30,"WHIT18_2018-06-30",6,2018-07-12,2018-05-10,7.96384744801714e-06,274.46627204323
15110697995,TRUE,2018-06-30 12:02:00,-52.15188,68.32937,NA,18,"BS_GPS",0.411555555555552,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-30 12:02:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-30,"WHIT18_2018-06-30",6,2018-07-12,2018-05-10,1.38343212829571e-05,275.28510026138
15110698045,TRUE,2018-06-30 14:04:00,-52.16177,68.32925,NA,24,"BS_GPS",0.25722222222222,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-06-30 14:04:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-06-30,"WHIT18_2018-06-30",6,2018-07-12,2018-05-10,1.39050168360109e-05,275.287976966866
15110698172,TRUE,2018-07-01 08:03:00,-52.1841,68.3308,NA,6,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-07-01 08:03:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-07-01,"WHIT18_2018-07-01",7,2018-07-12,2018-05-10,2.74595062060274e-06,273.883387446813
15110698311,TRUE,2018-07-01 12:00:00,-52.18285,68.32948,NA,8.5,"BS_GPS",0.205777777777776,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-07-01 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-07-01,"WHIT18_2018-07-01",7,2018-07-12,2018-05-10,1.15558242209388e-05,274.647567958501
15110698373,TRUE,2018-07-01 14:02:00,-52.18415,68.32945,NA,13,"BS_GPS",0.154333333333332,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-07-01 14:02:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-07-01,"WHIT18_2018-07-01",7,2018-07-12,2018-05-10,1.15626094193004e-05,274.648133271868
15110698502,TRUE,2018-07-02 08:01:00,-52.17397,68.32882,NA,5.5,"BS_GPS",0.102888888888888,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-07-02 08:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-07-02,"WHIT18_2018-07-02",7,2018-07-12,2018-05-10,8.37065221956663e-06,274.400974037436
15110698640,TRUE,2018-07-02 12:00:00,-52.16983,68.3286,NA,8,"BS_GPS",0.462999999999996,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-07-02 12:00:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-07-02,"WHIT18_2018-07-02",7,2018-07-12,2018-05-10,1.21817730099058e-05,274.476924845224
15110698699,TRUE,2018-07-02 14:01:00,-52.16877,68.32903,NA,38.5,"BS_GPS",0,NA,NA,NA,0,"UHF_GSM",NA,NA,"2018-07-02 14:01:00.000","gps","Anser albifrons","WHIT18","WHIT18","Greenland White-fronted Goose tracking",NA,"WHIT18_2018","2018-04-15","2018-04-15",2018,"WHIT18","2018-05-09","2018-05-10","2018-09-09","2018-09-12",2018-09-08,2018-05-11,"N",2018-07-02,"WHIT18_2018-07-02",7,2018-07-12,2018-05-10,1.21725184401553e-05,274.476607130988
